n,seed,alpha,method,obj,runtime,n_cuts,status,mip_gap,n_callbacks,callback_time,n_iterations,heur_runtime,heur_value,heur_status,heur_pool_size,solver_runtime,coalitions,n_coalitions,avg_coalition_size,css_feasible,n_lifted_added,n_basic_added,n_value_evals,heur_phase1_time,heur_phase2_time,heur_core_checks,heur_core_feasible,heur_coalitions,heur_payoffs,payoffs,timestamp
16,58,1.0,enum_McC,10341.000019975,1800.695,36765,timeout,,,,3,,,,,,"[(0, 1, 2, 4, 9, 11, 12), (3, 5, 6, 7, 8, 10, 13, 14, 15)]",2,8.0,True,,,65534,,,,,,,"{""0"": 719.0, ""1"": 635.0, ""2"": 697.0, ""3"": 5831.0, ""4"": 597.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 538.0, ""10"": 0.0, ""11"": 668.0, ""12"": 656.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0}",07-24 19:01:28
16,58,1.0,enum_DL,10341.000133777334,1800.02,0,timeout,,,,1,,,,,,"[(12,), (6, 8, 14), (0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 13, 15)]",3,5.33,True,,,16,,,,,,,"{""0"": 7613.9991, ""1"": 0.0011, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 656.0, ""13"": 0.0, ""14"": 2071.0, ""15"": 0.0}",07-24 19:31:29
16,58,1.0,lazy_McC,10341.0,1800.232,3094,timeout,0.00016117074428591077,159,24.635957956314087,,,,,,,"[(1, 6, 12, 13, 15), (2, 3, 5, 7, 14), (0, 4, 8, 9, 10, 11)]",3,5.33,True,3094,0,7294,,,,,,,"{""0"": 712.5, ""1"": 626.0, ""2"": 690.5, ""3"": 560.5, ""4"": 596.5, ""5"": 731.5, ""6"": 588.0, ""7"": 658.5, ""8"": 851.5, ""9"": 535.0, ""10"": 335.0, ""11"": 677.5, ""12"": 656.0, ""13"": 833.0, ""14"": 639.0, ""15"": 650.0}",07-24 20:01:34
16,58,1.0,lazy_DL,10341.000024997138,1800.61,2962,timeout,0.00037471956130738125,139,20.580750942230225,,,,,,,"[(12,), (5, 7, 9), (0, 1, 3, 6, 15), (2, 4, 8, 10, 11, 13, 14)]",4,4.0,True,2962,0,5877,,,,,,,"{""0"": 716.0, ""1"": 637.0, ""2"": 691.6667, ""3"": 547.0, ""4"": 594.6667, ""5"": 717.0, ""6"": 591.0, ""7"": 657.0, ""8"": 841.6667, ""9"": 553.0, ""10"": 342.0, ""11"": 666.6667, ""12"": 656.0, ""13"": 837.3333, ""14"": 646.0, ""15"": 647.0}",07-24 20:31:36
16,58,1.0,lazy_MIP_McC,10341.000000212696,1800.159,4533,timeout,0.00021441909532057184,228,43.65741014480591,,,,,,,"[(12,), (0, 1, 4, 9, 11, 13, 15), (2, 3, 5, 6, 7, 8, 10, 14)]",3,5.33,True,4533,0,10597,,,,,,,"{""0"": 715.5, ""1"": 634.5, ""2"": 700.0, ""3"": 555.0, ""4"": 593.5, ""5"": 726.0, ""6"": 584.0, ""7"": 656.0, ""8"": 844.0, ""9"": 544.5, ""10"": 340.0, ""11"": 665.0, ""12"": 656.0, ""13"": 832.5, ""14"": 643.0, ""15"": 651.5}",07-24 21:01:38
16,58,1.0,lazy_MIP_DL,10339.0,1800.211,3737,timeout,0.0005682367721449896,179,27.659037113189697,,,,,,,"[(0, 13), (3, 8, 9), (4, 11, 12, 14), (1, 2, 5, 6, 7, 10, 15)]",4,4.0,True,3737,0,6893,,,,,,,"{""0"": 724.0, ""1"": 626.3333, ""2"": 700.0, ""3"": 568.0, ""4"": 579.0, ""5"": 730.0, ""6"": 587.6667, ""7"": 660.3333, ""8"": 813.0, ""9"": 561.0, ""10"": 339.3333, ""11"": 675.0, ""12"": 658.0, ""13"": 824.0, ""14"": 645.0, ""15"": 648.3333}",07-24 21:31:40
16,58,1.0,lazy_MIP_basic_McC,10341.000001784312,1800.621,2488,timeout,0.0003645260064205004,136,23.413757801055908,,,,,,,"[(0, 12, 13), (6, 8, 14), (3, 10, 11, 15), (1, 2, 4, 5, 7, 9)]",4,4.0,True,0,2488,5980,,,,,,,"{""0"": 719.0, ""1"": 633.0, ""2"": 701.0, ""3"": 557.0, ""4"": 594.0, ""5"": 725.0, ""6"": 592.0001, ""7"": 654.0, ""8"": 861.0001, ""9"": 549.0, ""10"": 356.9999, ""11"": 655.0, ""12"": 656.0, ""13"": 829.0, ""14"": 617.9999, ""15"": 641.0}",07-24 22:01:41
18,60,0.5,OCS_McC,11434.000005206592,1800.237,0,timeout,0.0023221655544477925,,,,,,,,,"[(5,), (9,), (11,), (3, 13), (6, 10), (8, 17), (0, 1, 2, 4, 7, 12, 14, 15, 16)]",7,2.57,,,,,,,,,,,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 706.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 650.0, ""10"": 991.0, ""11"": 578.0, ""12"": 0.0, ""13"": 1497.0, ""14"": 0.0, ""15"": 5414.0, ""16"": 0.0, ""17"": 1598.0}",07-24 23:31:47
18,60,0.5,OCS_DL,11425.0000498098,1800.227,0,timeout,0.003831067823484136,,,,,,,,,"[(5,), (11,), (3, 13), (0, 1, 2, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17)]",4,4.5,,,,,,,,,,,"{""0"": 8643.9993, ""1"": 0.0, ""2"": 0.0, ""3"": 1497.0, ""4"": 0.0007, ""5"": 706.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0001, ""10"": 0.0, ""11"": 578.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""17"": 0.0}",07-25 00:01:49
18,60,0.5,enum_McC,11434.000005206592,1800.317,0,timeout,,,,1,,,,,,"[(5,), (9,), (11,), (3, 13), (6, 10), (8, 17), (0, 1, 2, 4, 7, 12, 14, 15, 16)]",7,2.57,True,,,18,,,,,,,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 706.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 650.0, ""10"": 991.0, ""11"": 578.0, ""12"": 0.0, ""13"": 1497.0, ""14"": 0.0, ""15"": 5414.0, ""16"": 0.0, ""17"": 1598.0}",07-25 00:31:52
18,60,0.5,enum_DL,11425.0000498098,1800.379,0,timeout,,,,1,,,,,,"[(5,), (11,), (3, 13), (0, 1, 2, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17)]",4,4.5,True,,,18,,,,,,,"{""0"": 8643.9993, ""1"": 0.0, ""2"": 0.0, ""3"": 1497.0, ""4"": 0.0007, ""5"": 706.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0001, ""10"": 0.0, ""11"": 578.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""17"": 0.0}",07-25 01:01:54
18,60,0.5,lazy_McC,11425.000005105823,1800.223,187,timeout,0.0038212419986228723,62,0.7826988697052002,,,,,,,"[(0,), (9,), (11,), (1, 17), (2, 5), (3, 13), (4, 8), (6, 10), (7, 16), (12, 14, 15)]",10,1.8,True,134,53,174,,,,,,,"{""0"": 595.0, ""1"": 531.0, ""2"": 613.0, ""3"": 835.0, ""4"": 642.0, ""5"": 712.0, ""6"": 558.0, ""7"": 928.0, ""8"": 798.0, ""9"": 650.0, ""10"": 433.0, ""11"": 578.0, ""12"": 585.0, ""13"": 662.0, ""14"": 478.0, ""15"": 469.0, ""16"": 541.0, ""17"": 817.0}",07-25 01:31:57
18,60,0.5,lazy_DL,11420.000001704817,1800.342,566,timeout,0.0066036254434353875,46,2.5551748275756836,,,,,,,"[(0,), (9,), (11,), (1, 4), (2, 5), (3, 13), (6, 15), (7, 16), (8, 17), (10, 12, 14)]",10,1.8,True,245,321,612,,,,,,,"{""0"": 595.0, ""1"": 531.0, ""2"": 619.0, ""3"": 835.0, ""4"": 662.0, ""5"": 706.0, ""6"": 558.0, ""7"": 928.0, ""8"": 767.0, ""9"": 650.0, ""10"": 396.0, ""11"": 578.0, ""12"": 567.0, ""13"": 662.0, ""14"": 498.0, ""15"": 496.0, ""16"": 541.0, ""17"": 831.0}",07-25 02:02:00
18,60,0.5,lazy_MIP_McC,11425.000005105823,1800.156,188,timeout,0.003864570244315815,62,1.0804333686828613,,,,,,,"[(0,), (9,), (11,), (1, 17), (2, 5), (3, 13), (4, 8), (6, 10), (7, 16), (12, 14, 15)]",10,1.8,True,135,53,175,,,,,,,"{""0"": 595.0, ""1"": 531.0, ""2"": 613.0, ""3"": 835.0, ""4"": 642.0, ""5"": 712.0, ""6"": 558.0, ""7"": 928.0, ""8"": 798.0, ""9"": 650.0, ""10"": 433.0, ""11"": 578.0, ""12"": 585.0, ""13"": 662.0, ""14"": 478.0, ""15"": 469.0, ""16"": 541.0, ""17"": 817.0}",07-25 02:32:03
18,60,0.5,lazy_MIP_DL,11420.000001704817,1800.543,567,timeout,0.006598569087669705,46,2.8697736263275146,,,,,,,"[(0,), (9,), (11,), (1, 4), (2, 5), (3, 13), (6, 15), (7, 16), (8, 17), (10, 12, 14)]",10,1.8,True,246,321,613,,,,,,,"{""0"": 595.0, ""1"": 531.0, ""2"": 619.0, ""3"": 835.0, ""4"": 662.0, ""5"": 706.0, ""6"": 558.0, ""7"": 928.0, ""8"": 767.0, ""9"": 650.0, ""10"": 396.0, ""11"": 578.0, ""12"": 567.0, ""13"": 662.0, ""14"": 498.0, ""15"": 496.0, ""16"": 541.0, ""17"": 831.0}",07-25 03:02:06
18,60,0.5,lazy_MIP_basic_McC,11417.000011184131,1800.17,73,timeout,0.004727105143843849,59,0.4658641815185547,,,,,,,"[(0,), (9,), (11,), (13,), (1, 4), (2, 5), (3, 15), (6, 10), (7, 16), (8, 17), (12, 14)]",11,1.64,True,0,73,48,,,,,,,"{""0"": 595.0, ""1"": 531.0, ""2"": 613.0, ""3"": 854.0, ""4"": 662.0, ""5"": 712.0, ""6"": 558.0, ""7"": 928.0, ""8"": 798.0, ""9"": 650.0, ""10"": 433.0, ""11"": 578.0, ""12"": 597.0, ""13"": 658.0, ""14"": 446.0, ""15"": 463.0, ""16"": 541.0, ""17"": 800.0}",07-25 03:32:09
18,60,1.0,OCS_McC,11560.000049971428,1800.201,0,timeout,0.00013124350464735352,,,,,,,,,"[(5, 11, 14), (0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 15, 16, 17)]",2,9.0,,,,,,,,,,,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 1773.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""17"": 9787.0}",07-25 05:02:19
18,60,1.0,OCS_DL,11560.00106583076,1801.636,0,timeout,0.0002445938973171197,,,,,,,,,"[(3, 4, 8, 13), (7, 9, 12, 16), (0, 1, 2, 5, 6, 10, 11, 14, 15, 17)]",3,6.0,,,,,,,,,,,"{""0"": 5862.9967, ""1"": 0.0, ""2"": 0.0, ""3"": 2970.997, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 2726.0, ""10"": 0.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0074, ""16"": 0.0, ""17"": 0.0}",07-25 05:32:21
18,60,1.0,enum_McC,11560.000049971428,1800.182,0,timeout,,,,1,,,,,,"[(5, 11, 14), (0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 15, 16, 17)]",2,9.0,True,,,18,,,,,,,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 1773.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""17"": 9787.0}",07-25 06:02:26
18,60,1.0,enum_DL,11560.001067525978,1800.065,0,timeout,,,,1,,,,,,"[(3, 4, 8, 13), (7, 9, 12, 16), (0, 1, 2, 5, 6, 10, 11, 14, 15, 17)]",3,6.0,True,,,18,,,,,,,"{""0"": 5862.9967, ""1"": 0.0, ""2"": 0.0, ""3"": 2970.997, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 2726.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0074, ""16"": 0.0, ""17"": 0.0}",07-25 06:32:28
18,60,1.0,lazy_McC,11557.0,1800.287,6378,timeout,0.000516693655050452,225,44.014646768569946,,,,,,,"[(1, 4, 10), (0, 5, 7, 12, 15), (2, 3, 6, 16, 17), (8, 9, 11, 13, 14)]",4,4.5,True,6378,0,11983,,,,,,,"{""0"": 613.0, ""1"": 537.0, ""2"": 622.0, ""3"": 853.0, ""4"": 658.0, ""5"": 706.0, ""6"": 605.0, ""7"": 954.0, ""8"": 774.3333, ""9"": 662.3333, ""10"": 419.0, ""11"": 588.3333, ""12"": 575.0, ""13"": 676.6667, ""14"": 477.3333, ""15"": 482.0, ""16"": 533.0, ""17"": 821.0}",07-25 07:02:32
18,60,1.0,lazy_DL,11559.999999999998,1800.363,5952,timeout,0.00025704399280518684,214,38.8784556388855,,,,,,,"[(5, 11, 14), (6, 10, 12, 13), (1, 2, 3, 7, 16), (0, 4, 8, 9, 15, 17)]",4,4.5,True,5952,0,11414,,,,,,,"{""0"": 608.6667, ""1"": 531.0, ""2"": 625.0, ""3"": 850.0, ""4"": 657.0, ""5"": 706.0, ""6"": 615.0, ""7"": 954.0, ""8"": 789.3333, ""9"": 663.6667, ""10"": 396.0, ""11"": 594.0, ""12"": 585.0, ""13"": 668.0, ""14"": 473.0, ""15"": 483.6667, ""16"": 539.0, ""17"": 821.6667}",07-25 07:32:34
18,60,1.0,lazy_MIP_McC,11559.0,1800.446,4809,timeout,0.00034357890572366304,181,33.08091139793396,,,,,,,"[(1, 4), (0, 2, 6, 12), (8, 10, 11, 17), (3, 5, 7, 9, 13, 14, 15, 16)]",4,4.5,True,4809,0,8671,,,,,,,"{""0"": 595.0, ""1"": 531.0, ""2"": 629.0, ""3"": 848.5, ""4"": 664.0, ""5"": 711.5, ""6"": 608.0, ""7"": 947.0, ""8"": 794.0, ""9"": 661.25, ""10"": 420.0, ""11"": 582.0, ""12"": 581.0, ""13"": 672.75, ""14"": 478.25, ""15"": 485.75, ""16"": 541.0, ""17"": 809.0}",07-25 08:02:36
18,60,1.0,lazy_MIP_DL,11557.00000233348,1800.264,5210,timeout,0.0005166934529204151,179,34.23798894882202,,,,,,,"[(1, 4, 14, 16), (2, 5, 6, 17), (0, 7, 10, 11, 15), (3, 8, 9, 12, 13)]",4,4.5,True,5210,0,9339,,,,,,,"{""0"": 603.0, ""1"": 531.0, ""2"": 632.5, ""3"": 843.0, ""4"": 664.0, ""5"": 718.5, ""6"": 598.5, ""7"": 966.0, ""8"": 792.0, ""9"": 658.0, ""10"": 420.0, ""11"": 578.0, ""12"": 579.0, ""13"": 673.0, ""14"": 488.0, ""15"": 475.0, ""16"": 527.0, ""17"": 810.5}",07-25 08:32:38
18,60,1.0,lazy_MIP_basic_McC,11560.000014470112,1800.53,2630,timeout,0.0002570427420032781,81,15.64300799369812,,,,,,,"[(1, 2, 3, 12), (0, 7, 8, 10, 11, 15, 17), (4, 5, 6, 9, 13, 14, 16)]",3,6.0,True,0,2630,4746,,,,,,,"{""0"": 611.4999, ""1"": 531.0, ""2"": 635.0, ""3"": 840.0, ""4"": 661.9991, ""5"": 710.9991, ""6"": 597.0016, ""7"": 949.9998, ""8"": 785.4999, ""9"": 661.0009, ""10"": 417.9999, ""11"": 579.0002, ""12"": 583.9998, ""13"": 669.9991, ""14"": 480.0009, ""15"": 483.5001, ""16"": 539.0, ""17"": 822.4997}",07-25 09:02:39
20,62,0.5,OCS_McC,12906.000016238675,1800.297,0,timeout,0.0016863146009503658,,,,,,,,,"[(18,), (6, 16), (13, 19), (10, 11, 17), (0, 1, 2, 3, 4, 5, 7, 8, 9, 12, 14, 15)]",5,4.0,,,,,,,,,,,"{""0"": 8021.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 1360.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 1532.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""17"": 0.0, ""18"": 843.0, ""19"": 1150.0}",07-25 10:32:47
20,62,0.5,OCS_DL,12896.0,1800.572,0,timeout,0.0029854763328395193,,,,,,,,,"[(18,), (6, 16), (13, 19), (10, 11, 17), (0, 1, 2, 3, 4, 5, 7, 8, 9, 12, 14, 15)]",5,4.0,,,,,,,,,,,"{""0"": 8011.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 1360.0, ""17"": 1532.0, ""18"": 843.0, ""19"": 1150.0}",07-25 11:02:49
20,62,0.5,enum_McC,12906.000016238675,1800.391,0,timeout,,,,1,,,,,,"[(18,), (6, 16), (13, 19), (10, 11, 17), (0, 1, 2, 3, 4, 5, 7, 8, 9, 12, 14, 15)]",5,4.0,True,,,20,,,,,,,"{""0"": 8021.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 1360.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 1532.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""17"": 0.0, ""18"": 843.0, ""19"": 1150.0}",07-25 11:32:51
20,62,0.5,enum_DL,12896.0,1800.475,0,timeout,,,,1,,,,,,"[(18,), (6, 16), (13, 19), (10, 11, 17), (0, 1, 2, 3, 4, 5, 7, 8, 9, 12, 14, 15)]",5,4.0,True,,,20,,,,,,,"{""0"": 8011.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 1360.0, ""17"": 1532.0, ""18"": 843.0, ""19"": 1150.0}",07-25 12:02:53
20,62,0.5,lazy_McC,12905.00000368,1800.576,114,timeout,0.002744420690118729,95,0.621715784072876,,,,,,,"[(2,), (18,), (0, 16), (3, 4), (6, 17), (7, 11), (10, 14), (13, 19), (1, 5, 8), (9, 12, 15)]",10,2.0,True,105,9,101,,,,,,,"{""0"": 743.0, ""1"": 638.0, ""2"": 681.0, ""3"": 500.0, ""4"": 876.0, ""5"": 864.0, ""6"": 876.0, ""7"": 767.0, ""8"": 576.0, ""9"": 820.0, ""10"": 594.0, ""11"": 309.0, ""12"": 513.0, ""13"": 597.0, ""14"": 564.0, ""15"": 547.0, ""16"": 508.0, ""17"": 536.0, ""18"": 843.0, ""19"": 553.0}",07-25 12:32:56
20,62,0.5,lazy_DL,12893.000006285714,1800.332,2150,timeout,0.006302463188058494,62,10.37169098854065,,,,,,,"[(1,), (2,), (18,), (0, 16), (4, 7), (6, 12), (13, 19), (3, 9, 15), (5, 8, 14), (10, 11, 17)]",10,2.0,True,783,1367,2353,,,,,,,"{""0"": 743.0, ""1"": 638.0, ""2"": 681.0, ""3"": 517.0, ""4"": 869.0, ""5"": 844.0, ""6"": 844.0, ""7"": 680.0, ""8"": 584.0, ""9"": 803.0, ""10"": 568.0, ""11"": 391.0, ""12"": 546.0, ""13"": 574.0, ""14"": 573.0, ""15"": 538.0, ""16"": 508.0, ""17"": 573.0, ""18"": 843.0, ""19"": 576.0}",07-25 13:02:58
20,62,0.5,lazy_MIP_McC,12905.00000368,1800.485,115,timeout,0.0027654923930505726,95,0.8186748027801514,,,,,,,"[(2,), (18,), (0, 16), (3, 4), (6, 17), (7, 11), (10, 14), (13, 19), (1, 5, 8), (9, 12, 15)]",10,2.0,True,106,9,102,,,,,,,"{""0"": 743.0, ""1"": 638.0, ""2"": 681.0, ""3"": 500.0, ""4"": 876.0, ""5"": 864.0, ""6"": 876.0, ""7"": 767.0, ""8"": 576.0, ""9"": 820.0, ""10"": 594.0, ""11"": 309.0, ""12"": 513.0, ""13"": 597.0, ""14"": 564.0, ""15"": 547.0, ""16"": 508.0, ""17"": 536.0, ""18"": 843.0, ""19"": 553.0}",07-25 13:33:01
20,62,0.5,lazy_MIP_DL,324.0,1800.981,2156,timeout,39.042447460836975,44,11.615051031112671,,,,,,,"[(0,), (1,), (2,), (3,), (4,), (5,), (6,), (7,), (8,), (9,), (10,), (11,), (12,), (13,), (14,), (15,), (16,), (17,), (18,), (19,)]",20,1.0,True,858,1298,2473,,,,,,,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""17"": 0.0, ""18"": 0.0, ""19"": 324.0}",07-25 14:03:04
20,62,0.5,lazy_MIP_basic_McC,12898.0,1800.261,107,timeout,0.002692031542225124,83,1.1126656532287598,,,,,,,"[(18,), (0, 16), (2, 10), (4, 6), (7, 11), (13, 19), (1, 3, 17), (5, 8, 14), (9, 12, 15)]",9,2.22,True,0,107,82,,,,,,,"{""0"": 743.0, ""1"": 638.0, ""2"": 701.0, ""3"": 530.0, ""4"": 875.0, ""5"": 844.0, ""6"": 844.0, ""7"": 680.0, ""8"": 584.0, ""9"": 803.0, ""10"": 568.0, ""11"": 396.0, ""12"": 530.0, ""13"": 597.0, ""14"": 573.0, ""15"": 544.0, ""16"": 508.0, ""17"": 544.0, ""18"": 843.0, ""19"": 553.0}",07-25 14:33:07
20,62,1.0,OCS_McC,12978.00018842746,1800.219,0,timeout,0.00023587003284336922,,,,,,,,,"[(1, 3, 17), (6, 7, 9, 10, 16, 18), (0, 2, 4, 5, 8, 11, 12, 13, 14, 15, 19)]",3,6.67,,,,,,,,,,,"{""0"": 0.0002, ""1"": 0.0, ""2"": 0.0, ""3"": 1713.0, ""4"": 0.0, ""5"": 0.0, ""6"": 4324.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 6941.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""17"": 0.0, ""18"": 0.0, ""19"": 0.0}",07-25 16:03:17
20,62,1.0,OCS_DL,12978.000108684391,1800.157,0,timeout,0.00019513974776113387,,,,,,,,,"[(5, 10, 14, 19), (4, 6, 12, 13, 15, 17), (0, 1, 2, 3, 7, 8, 9, 11, 16, 18)]",3,6.67,,,,,,,,,,,"{""0"": 6446.0001, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 2576.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 3956.0, ""16"": 0.0, ""17"": 0.0, ""18"": 0.0, ""19"": 0.0}",07-25 16:33:19
20,62,1.0,enum_McC,12978.00018842746,1800.212,0,timeout,,,,1,,,,,,"[(1, 3, 17), (6, 7, 9, 10, 16, 18), (0, 2, 4, 5, 8, 11, 12, 13, 14, 15, 19)]",3,6.67,True,,,20,,,,,,,"{""0"": 0.0002, ""1"": 0.0, ""2"": 0.0, ""3"": 1713.0, ""4"": 0.0, ""5"": 0.0, ""6"": 4324.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 0.0, ""11"": 6941.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0, ""16"": 0.0, ""17"": 0.0, ""18"": 0.0, ""19"": 0.0}",07-25 17:03:21
20,62,1.0,enum_DL,12978.000108684391,1800.149,0,timeout,,,,1,,,,,,"[(5, 10, 14, 19), (4, 6, 12, 13, 15, 17), (0, 1, 2, 3, 7, 8, 9, 11, 16, 18)]",3,6.67,True,,,20,,,,,,,"{""0"": 6446.0001, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0, ""5"": 0.0, ""6"": 0.0, ""7"": 0.0, ""8"": 0.0, ""9"": 0.0, ""10"": 2576.0, ""11"": 0.0, ""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 3956.0, ""16"": 0.0, ""17"": 0.0, ""18"": 0.0, ""19"": 0.0}",07-25 17:33:24
20,62,1.0,lazy_McC,12975.000317448968,1800.24,6920,timeout,0.0004846683071738281,239,47.345046520233154,,,,,,,"[(9, 16, 19), (2, 3, 11, 17, 18), (4, 6, 7, 10, 13), (0, 1, 5, 8, 12, 14, 15)]",4,5.0,True,6920,0,12760,,,,,,,"{""0"": 749.5002, ""1"": 641.0, ""2"": 692.5, ""3"": 521.5, ""4"": 874.0, ""5"": 846.9997, ""6"": 866.5, ""7"": 697.5, ""8"": 598.4995, ""9"": 845.0, ""10"": 599.5, ""11"": 384.5, ""12"": 528.5002, ""13"": 577.5, ""14"": 570.0006, ""15"": 540.5002, ""16"": 482.0, ""17"": 556.5, ""18"": 843.0, ""19"": 560.0}",07-25 18:03:26
20,62,1.0,lazy_DL,12964.0,1800.523,6302,timeout,0.0013336075970235498,148,42.38373804092407,,,,,,,"[(1, 7, 18), (6, 8, 13), (5, 9, 14, 16), (0, 2, 3, 4, 10, 11, 12, 15, 17, 19)]",4,5.0,True,6302,0,12204,,,,,,,"{""0"": 752.0, ""1"": 638.0, ""2"": 683.0, ""3"": 515.0, ""4"": 871.0, ""5"": 845.0, ""6"": 879.0, ""7"": 688.0, ""8"": 575.0, ""9"": 825.0, ""10"": 591.0, ""11"": 398.0, ""12"": 527.0, ""13"": 597.0, ""14"": 576.0, ""15"": 542.0, ""16"": 493.0, ""17"": 552.0, ""18"": 855.0, ""19"": 562.0}",07-25 18:33:28
20,62,1.0,lazy_MIP_McC,12970.000005888889,1800.394,8692,timeout,0.0008703841929387359,234,65.26216053962708,,,,,,,"[(0, 2, 12), (1, 13, 17, 19), (5, 8, 10, 11), (6, 7, 15, 18), (3, 4, 9, 14, 16)]",5,4.0,True,8692,0,16391,,,,,,,"{""0"": 743.0, ""1"": 645.0, ""2"": 681.0, ""3"": 517.5, ""4"": 870.5, ""5"": 856.0, ""6"": 864.0, ""7"": 681.0, ""8"": 609.0, ""9"": 808.5, ""10"": 596.0, ""11"": 367.0, ""12"": 538.0, ""13"": 581.0, ""14"": 578.5, ""15"": 549.0, ""16"": 507.0, ""17"": 555.0, ""18"": 854.0, ""19"": 569.0}",07-25 19:03:31
